Datum;Eroeffnung;Hoch;Tief;Schluss
08.05.2017; 2400.75; 2401.50; 2393.75; 2398.75
09.05.2017; 2398.00; 2404.00; 2393.00; 2397.25
10.05.2017; 2393.25; 2399.75; 2390.75; 2399.50
11.05.2017; 2396.75; 2397.25; 2381.75; 2395.00
12.05.2017; 2390.75; 2394.00; 2387.00; 2390.75
15.05.2017; 2393.50; 2404.75; 2391.50; 2402.50
16.05.2017; 2399.75; 2406.25; 2396.00; 2401.00
17.05.2017; 2385.50; 2390.50; 2356.50; 2358.00
18.05.2017; 2364.25; 2376.00; 2346.25; 2365.25
19.05.2017; 2365.50; 2389.25; 2364.25; 2381.00
22.05.2017; 2386.00; 2395.75; 2380.25; 2393.75
23.05.2017; 2391.25; 2401.00; 2390.00; 2398.50
24.05.2017; 2398.00; 2405.50; 2397.25; 2403.75
25.05.2017; 2413.00; 2419.00; 2407.25; 2415.00
26.05.2017; 2413.00; 2417.00; 2409.75; 2415.50
29.05.2017; 2416.75; 2418.25; 2415.25; 2416.00
30.05.2017; 2413.75; 2415.50; 2409.00; 2413.00
31.05.2017; 2412.00; 2417.50; 2404.00; 2412.00
01.06.2017; 2413.50; 2429.25; 2412.00; 2429.25
02.06.2017; 2435.50; 2440.00; 2427.75; 2436.75
05.06.2017; 2436.75; 2439.50; 2434.25; 2436.25
06.06.2017; 2432.25; 2436.25; 2427.25; 2429.50
07.06.2017; 2432.75; 2435.50; 2424.75; 2433.00
08.06.2017; 2433.25; 2439.50; 2428.50; 2434.00
09.06.2017; 2435.00; 2446.25; 2417.25; 2430.75
12.06.2017; 2428.25; 2430.50; 2420.75; 2430.25
13.06.2017; 2432.50; 2441.50; 2431.50; 2440.50
14.06.2017; 2438.25; 2445.50; 2428.75; 2437.50
15.06.2017; 2432.25; 2433.75; 2418.50; 2432.25
16.06.2017; 2436.50; 2438.75; 2422.50; 2432.50
19.06.2017; 2438.00; 2454.00; 2438.00; 2452.75
20.06.2017; 2452.25; 2452.75; 2437.00; 2437.75
21.06.2017; 2436.75; 2442.50; 2431.00; 2436.25
22.06.2017; 2436.00; 2441.75; 2431.00; 2434.50
23.06.2017; 2437.25; 2441.50; 2431.50; 2438.25
26.06.2017; 2439.50; 2450.25; 2437.25; 2438.50
27.06.2017; 2438.75; 2440.25; 2420.75; 2420.75
28.06.2017; 2421.25; 2443.25; 2417.00; 2440.25
29.06.2017; 2446.00; 2447.50; 2405.50; 2420.25
30.06.2017; 2423.75; 2432.50; 2418.25; 2423.50
03.07.2017; 2430.00; 2439.50; 2425.25; 2428.00
04.07.2017; 2426.50; 2434.50; 2424.50; 2428.00
05.07.2017; 2429.25; 2434.75; 2422.00; 2432.00
06.07.2017; 2429.00; 2429.50; 2407.50; 2410.25
07.07.2017; 2412.50; 2427.25; 2410.25; 2425.50
10.07.2017; 2430.00; 2432.50; 2422.00; 2428.50
11.07.2017; 2429.75; 2430.25; 2413.25; 2426.00
12.07.2017; 2426.25; 2446.25; 2425.50; 2444.00
