Datum;Eroeffnung;Hoch;Tief;Schluss
17.06.2017; ; ; ; 2396.94
18.06.2017; ; ; ; 2300.23
19.06.2017; ; ; ; 2349.52
20.06.2017; ; ; ; 2494.57
21.06.2017; ; ; ; 2433.08
22.06.2017; ; ; ; 2443.86
23.06.2017; ; ; ; 2445.95
24.06.2017; ; ; ; 2339.34
25.06.2017; ; ; ; 2328.26
26.06.2017; ; ; ; 2225.4
27.06.2017; ; ; ; 2231.6
28.06.2017; ; ; ; 2263.6
29.06.2017; ; ; ; 2238.96
30.06.2017; ; ; ; 2179.71
01.07.2017; ; ; ; 2135.59
02.07.2017; ; ; ; 2204.25
03.07.2017; ; ; ; 2266.82
04.07.2017; ; ; ; 2299.75
05.07.2017; ; ; ; 2296.45
06.07.2017; ; ; ; 2287.34
07.07.2017; ; ; ; 2200.48
08.07.2017; ; ; ; 2248.61
09.07.2017; ; ; ; 2209.81
10.07.2017; ; ; ; 2073.87
11.07.2017; ; ; ; 2052.29
12.07.2017; ; ; ; 2091.21
13.07.2017; ; ; ; 2074.76
14.07.2017; ; ; ; 1943.43
15.07.2017; ; ; ; 1773.01
16.07.2017; ; ; ; 1680.1
17.07.2017; ; ; ; 1900.58
18.07.2017; ; ; ; 1994.62
19.07.2017; ; ; ; 1973.2
20.07.2017; ; ; ; 2379.5
21.07.2017; ; ; ; 2278.58
22.07.2017; ; ; ; 2402.37
23.07.2017; ; ; ; 2340.12
24.07.2017; ; ; ; 2362.93
25.07.2017; ; ; ; 2201.29
26.07.2017; ; ; ; 2136.85
27.07.2017; ; ; ; 2267.39
28.07.2017; ; ; ; 2382.28
29.07.2017; ; ; ; 2315.17
30.07.2017; ; ; ; 2330.24
31.07.2017; ; ; ; 2426.95
01.08.2017; ; ; ; 2319.05
02.08.2017; ; ; ; 2276.41
03.08.2017; ; ; ; 2338.4
04.08.2017; ; ; ; 2417.1
05.08.2017; ; ; ; 2749.34
06.08.2017; ; ; ; 2706.35
07.08.2017; ; ; ; 2846.62
08.08.2017; ; ; ; 2900.2
09.08.2017; ; ; ; 2831.78
10.08.2017; ; ; ; 2862.48
11.08.2017; ; ; ; 3013.27
12.08.2017; ; ; ; 3215.03
13.08.2017; ; ; ; 3403.31
14.08.2017; ; ; ; 3545.17
15.08.2017; ; ; ; 3535.12
16.08.2017; ; ; ; 3619.3
17.08.2017; ; ; ; 3639.98
18.08.2017; ; ; ; 3484.28
19.08.2017; ; ; ; 3499.21
20.08.2017; ; ; ; 3404.13
21.08.2017; ; ; ; 3332.41
22.08.2017; ; ; ; 3407.2
23.08.2017; ; ; ; 3445.03
24.08.2017; ; ; ; 3530.52
25.08.2017; ; ; ; 3521.92
26.08.2017; ; ; ; 3458.68
27.08.2017; ; ; ; 3444.25
28.08.2017; ; ; ; 3523.01
29.08.2017; ; ; ; 3669.51
30.08.2017; ; ; ; 3828.41
31.08.2017; ; ; ; 3947.79
01.09.2017; ; ; ; 4099.84
02.09.2017; ; ; ; 3842.49
03.09.2017; ; ; ; 3899.41
04.09.2017; ; ; ; 3629.29
05.09.2017; ; ; ; 3730.48
06.09.2017; ; ; ; 3851.17
07.09.2017; ; ; ; 3812.37
08.09.2017; ; ; ; 3560.03
09.09.2017; ; ; ; 3527.8
10.09.2017; ; ; ; 3439.65
11.09.2017; ; ; ; 3482.22
12.09.2017; ; ; ; 3450.75
13.09.2017; ; ; ; 3267.11
14.09.2017; ; ; ; 2601.73
15.09.2017; ; ; ; 3003.72
16.09.2017; ; ; ; 3019.07
17.09.2017; ; ; ; 2977.32
18.09.2017; ; ; ; 3354.75
19.09.2017; ; ; ; 3250.4
20.09.2017; ; ; ; 3249.45
21.09.2017; ; ; ; 3036.62
22.09.2017; ; ; ; 3031.12
23.09.2017; ; ; ; 3149.3
24.09.2017; ; ; ; 3079.46
25.09.2017; ; ; ; 3261.97
26.09.2017; ; ; ; 3268.97
27.09.2017; ; ; ; 3518.95
28.09.2017; ; ; ; 3509.77
29.09.2017; ; ; ; 3496.07
30.09.2017; ; ; ; 3637.74
